Latitude,Longitude,Elevation,Name
-77.65406490503376,168.16313759726685,-13.462044776119404,Channel 235
-77.65410578283067,168.1628351115699,-13.255223880597017,Channel 236
-77.65414666029277,168.16253262390353,-13.048402985074627,Channel 237
-77.65418753742013,168.16223013426767,-12.84158208955224,Channel 238
-77.65422841421268,168.16192764266242,-12.634761194029853,Channel 239
-77.65426929067044,168.1616251490877,-12.427940298507464,Channel 240
-77.65431016679345,168.16132265354358,-12.221119402985074,Channel 241
-77.65435104258164,168.16102015603,-12.014298507462687,Channel 242
-77.65439191803502,168.16071765654695,-11.8074776119403,Channel 243
-77.65443279315363,168.16041515509446,-11.600656716417912,Channel 244
-77.65447366793745,168.16011265167248,-11.393835820895523,Channel 245
-77.65451454238642,168.15981014628107,-11.187014925373134,Channel 246
-77.6545554165006,168.1595076389202,-10.980194029850747,Channel 247
-77.65459629027997,168.15920512958985,-10.77337313432836,Channel 248
-77.65463716372452,168.15890261829003,-10.566552238805972,Channel 249
-77.65467803683426,168.15860010502072,-10.359731343283583,Channel 250
-77.65471890960916,168.15829758978197,-10.152910447761194,Channel 251
-77.65475978204924,168.15799507257373,-9.946089552238806,Channel 252
-77.6548006541545,168.15769255339598,-9.739268656716419,Channel 253
-77.6548415259249,168.15739003224877,-9.532447761194032,Channel 254
-77.6548823973605,168.15708750913205,-9.325626865671643,Channel 255
-77.65492326846123,168.15678498404586,-9.118805970149253,Channel 256
-77.65496413922713,168.15648245699018,-8.911985074626866,Channel 257
-77.65500500965817,168.15617992796498,-8.705164179104479,Channel 258
-77.65504587975438,168.15587739697028,-8.49834328358209,Channel 259
-77.6550867495157,168.15557486400607,-8.291522388059702,Channel 260
-77.6551276189422,168.15527232907235,-8.084701492537315,Channel 261
-77.65516848803384,168.15496979216914,-7.877880597014926,Channel 262
-77.65520935679058,168.1546672532964,-7.671059701492538,Channel 263
-77.65525022521248,168.15436471245414,-7.464238805970149,Channel 264
-77.6552910932995,168.15406216964237,-7.257417910447762,Channel 265
-77.65533196105163,168.15375962486107,-7.050597014925373,Channel 266
-77.65537282846896,168.15345707811022,-6.843776119402985,Channel 267
-77.6554136955513,168.15315452938987,-6.636955223880598,Channel 268
-77.65545456229881,168.15285197869997,-6.430134328358209,Channel 269
-77.65549542871145,168.15254942604054,-6.2233134328358215,Channel 270
-77.65553629478914,168.15224687141156,-6.016492537313432,Channel 271
-77.65557716053199,168.15194431481305,-5.809671641791045,Channel 272
-77.65561802593993,168.151641756245,-5.602850746268658,Channel 273
-77.65565889101296,168.15133919570738,-5.3960298507462685,Channel 274
-77.65569975575107,168.1510366332002,-5.189208955223881,Channel 275
-77.6557406201543,168.15073406872347,-4.982388059701492,Channel 276
-77.6557814842226,168.1504315022772,-4.775567164179105,Channel 277
-77.655822347956,168.15012893386137,-4.568746268656717,Channel 278
-77.65586321135446,168.14982636347594,-4.361925373134328,Channel 279
-77.65590407441802,168.14952379112097,-4.155104477611941,Channel 280
-77.65594493714664,168.1492212167964,-3.9482835820895517,Channel 281
-77.65598579954032,168.14891864050227,-3.7414626865671643,Channel 282
-77.65602666159909,168.14861606223857,-3.534641791044777,Channel 283
-77.65606752332292,168.14831348200528,-3.327820895522388,Channel 284
-77.65610838471181,168.14801089980241,-3.121,Channel 285
-77.65610838471181,168.14801089980241,-3.121,Channel 286
